seq,is_true,is_ignore,path,x0,x1,y0,y1,col,,json_path
5,False,False,/data/crops/berlin_000396_000019_leftImg8bit_gF_3185,960,992,-22,74,g,,berlin_000396_000019_gtFine_polygons.json
6,False,False,/data/crops/berlin_000396_000019_leftImg8bit_gF_3186,909,941,34,130,g,,berlin_000396_000019_gtFine_polygons.json
7,False,False,/data/crops/berlin_000396_000019_leftImg8bit_gF_3187,1173,1205,8,104,g,,berlin_000396_000019_gtFine_polygons.json
8,False,False,/data/crops/berlin_000396_000019_leftImg8bit_gF_3188,547,579,73,169,g,,berlin_000396_000019_gtFine_polygons.json
9,False,False,/data/crops/berlin_000396_000019_leftImg8bit_gF_3189,736,768,319,415,g,,berlin_000396_000019_gtFine_polygons.json
10,False,False,/data/crops/berlin_000396_000019_leftImg8bit_gF_3190,1503,1535,343,439,g,,berlin_000396_000019_gtFine_polygons.json
11,False,False,/data/crops/berlin_000396_000019_leftImg8bit_gF_3191,493,525,-21,75,g,,berlin_000396_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000397_000019_leftImg8bit_rF_3192,1830,1862,11,107,r,,berlin_000397_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000397_000019_leftImg8bit_rF_3193,1160,1192,397,493,r,,berlin_000397_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000397_000019_leftImg8bit_rF_3194,583,615,-23,73,r,,berlin_000397_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000397_000019_leftImg8bit_gF_3195,1052,1084,-52,44,g,,berlin_000397_000019_gtFine_polygons.json
4,False,False,/data/crops/berlin_000397_000019_leftImg8bit_gF_3196,1202,1234,2,98,g,,berlin_000397_000019_gtFine_polygons.json
5,False,False,/data/crops/berlin_000397_000019_leftImg8bit_gF_3197,1072,1104,-6,90,g,,berlin_000397_000019_gtFine_polygons.json
6,False,False,/data/crops/berlin_000397_000019_leftImg8bit_gF_3198,1164,1196,12,108,g,,berlin_000397_000019_gtFine_polygons.json
7,False,False,/data/crops/berlin_000397_000019_leftImg8bit_gF_3199,1076,1108,-53,43,g,,berlin_000397_000019_gtFine_polygons.json
8,False,False,/data/crops/berlin_000397_000019_leftImg8bit_gF_3200,1012,1044,127,223,g,,berlin_000397_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000398_000019_leftImg8bit_rF_3201,830,862,-9,87,r,,berlin_000398_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000398_000019_leftImg8bit_rF_3202,799,831,-30,66,r,,berlin_000398_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000398_000019_leftImg8bit_rF_3203,1031,1063,-28,68,r,,berlin_000398_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000398_000019_leftImg8bit_rF_3204,823,855,-7,89,r,,berlin_000398_000019_gtFine_polygons.json
4,False,False,/data/crops/berlin_000398_000019_leftImg8bit_rF_3205,844,876,34,130,r,,berlin_000398_000019_gtFine_polygons.json
5,False,False,/data/crops/berlin_000398_000019_leftImg8bit_rF_3206,915,947,155,251,r,,berlin_000398_000019_gtFine_polygons.json
6,False,False,/data/crops/berlin_000398_000019_leftImg8bit_rF_3207,988,1020,329,425,r,,berlin_000398_000019_gtFine_polygons.json
7,False,False,/data/crops/berlin_000398_000019_leftImg8bit_rF_3208,956,988,92,188,r,,berlin_000398_000019_gtFine_polygons.json
8,False,False,/data/crops/berlin_000398_000019_leftImg8bit_gF_3209,970,1002,98,194,g,,berlin_000398_000019_gtFine_polygons.json
9,False,False,/data/crops/berlin_000398_000019_leftImg8bit_gF_3210,993,1025,304,400,g,,berlin_000398_000019_gtFine_polygons.json
10,False,False,/data/crops/berlin_000398_000019_leftImg8bit_gF_3211,984,1016,188,284,g,,berlin_000398_000019_gtFine_polygons.json
11,False,False,/data/crops/berlin_000398_000019_leftImg8bit_gF_3212,982,1014,200,296,g,,berlin_000398_000019_gtFine_polygons.json
12,False,False,/data/crops/berlin_000398_000019_leftImg8bit_gF_3213,919,951,-34,62,g,,berlin_000398_000019_gtFine_polygons.json
13,False,False,/data/crops/berlin_000398_000019_leftImg8bit_gF_3214,911,943,130,226,g,,berlin_000398_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000399_000019_leftImg8bit_rF_3215,1124,1156,173,269,r,,berlin_000399_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000399_000019_leftImg8bit_rF_3216,1668,1700,75,171,r,,berlin_000399_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000399_000019_leftImg8bit_rF_3217,534,566,438,534,r,,berlin_000399_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000399_000019_leftImg8bit_gF_3218,1377,1409,405,501,g,,berlin_000399_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000400_000019_leftImg8bit_rF_3219,1593,1625,-22,74,r,,berlin_000400_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000400_000019_leftImg8bit_rF_3220,1598,1630,402,498,r,,berlin_000400_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000400_000019_leftImg8bit_gF_3221,1070,1102,336,432,g,,berlin_000400_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000401_000019_leftImg8bit_rF_3222,823,855,427,523,r,,berlin_000401_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000401_000019_leftImg8bit_gF_3223,724,756,122,218,g,,berlin_000401_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000402_000019_leftImg8bit_gF_3224,814,846,385,481,g,,berlin_000402_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000403_000019_leftImg8bit_rF_3225,1560,1592,472,568,r,,berlin_000403_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000403_000019_leftImg8bit_rF_3226,1939,1971,466,562,r,,berlin_000403_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000403_000019_leftImg8bit_rF_3227,51,83,312,408,r,,berlin_000403_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000405_000019_leftImg8bit_rF_3228,771,803,442,538,r,,berlin_000405_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000405_000019_leftImg8bit_gF_3229,1124,1156,288,384,g,,berlin_000405_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000406_000019_leftImg8bit_rF_3230,1108,1140,303,399,r,,berlin_000406_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000407_000019_leftImg8bit_gF_3231,106,138,359,455,g,,berlin_000407_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000408_000019_leftImg8bit_rF_3232,1072,1104,422,518,r,,berlin_000408_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000408_000019_leftImg8bit_rF_3233,822,854,382,478,r,,berlin_000408_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000408_000019_leftImg8bit_rF_3234,1006,1038,424,520,r,,berlin_000408_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000408_000019_leftImg8bit_rF_3235,1103,1135,235,331,r,,berlin_000408_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000409_000019_leftImg8bit_gF_3236,679,711,408,504,g,,berlin_000409_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000410_000019_leftImg8bit_rF_3237,880,912,460,556,r,,berlin_000410_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000411_000019_leftImg8bit_rF_3238,833,865,443,539,r,,berlin_000411_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000411_000019_leftImg8bit_gF_3239,751,783,415,511,g,,berlin_000411_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000412_000019_leftImg8bit_rF_3240,974,1006,425,521,r,,berlin_000412_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000412_000019_leftImg8bit_rF_3241,542,574,472,568,r,,berlin_000412_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000414_000019_leftImg8bit_rF_3242,1467,1499,329,425,r,,berlin_000414_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000414_000019_leftImg8bit_gF_3243,1619,1651,295,391,g,,berlin_000414_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000415_000019_leftImg8bit_rF_3244,1890,1922,331,427,r,,berlin_000415_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000415_000019_leftImg8bit_rF_3245,1959,1991,329,425,r,,berlin_000415_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000415_000019_leftImg8bit_rF_3246,713,745,457,553,r,,berlin_000415_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000415_000019_leftImg8bit_gF_3247,1316,1348,302,398,g,,berlin_000415_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000416_000019_leftImg8bit_rF_3248,1285,1317,179,275,r,,berlin_000416_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000416_000019_leftImg8bit_rF_3249,1287,1319,164,260,r,,berlin_000416_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000416_000019_leftImg8bit_rF_3250,1000,1032,130,226,r,,berlin_000416_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000416_000019_leftImg8bit_rF_3251,1111,1143,415,511,r,,berlin_000416_000019_gtFine_polygons.json
4,False,False,/data/crops/berlin_000416_000019_leftImg8bit_rF_3252,1000,1032,145,241,r,,berlin_000416_000019_gtFine_polygons.json
5,False,False,/data/crops/berlin_000416_000019_leftImg8bit_rF_3253,999,1031,413,509,r,,berlin_000416_000019_gtFine_polygons.json
6,False,False,/data/crops/berlin_000416_000019_leftImg8bit_rF_3254,1112,1144,425,521,r,,berlin_000416_000019_gtFine_polygons.json
7,False,False,/data/crops/berlin_000416_000019_leftImg8bit_gF_3255,1404,1436,380,476,g,,berlin_000416_000019_gtFine_polygons.json
8,False,False,/data/crops/berlin_000416_000019_leftImg8bit_gF_3256,720,752,291,387,g,,berlin_000416_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000417_000019_leftImg8bit_rF_3257,583,615,428,524,r,,berlin_000417_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000420_000019_leftImg8bit_rF_3258,150,182,436,532,r,,berlin_000420_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000421_000019_leftImg8bit_rF_3259,1215,1247,330,426,r,,berlin_000421_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000421_000019_leftImg8bit_gF_3260,1282,1314,297,393,g,,berlin_000421_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000421_000019_leftImg8bit_gF_3261,982,1014,310,406,g,,berlin_000421_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000422_000019_leftImg8bit_rF_3262,1113,1145,411,507,r,,berlin_000422_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000422_000019_leftImg8bit_rF_3263,1159,1191,421,517,r,,berlin_000422_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000422_000019_leftImg8bit_rF_3264,989,1021,411,507,r,,berlin_000422_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000422_000019_leftImg8bit_rF_3265,1253,1285,190,286,r,,berlin_000422_000019_gtFine_polygons.json
4,False,False,/data/crops/berlin_000422_000019_leftImg8bit_rF_3266,657,689,438,534,r,,berlin_000422_000019_gtFine_polygons.json
5,False,False,/data/crops/berlin_000422_000019_leftImg8bit_rF_3267,1293,1325,359,455,r,,berlin_000422_000019_gtFine_polygons.json
6,False,False,/data/crops/berlin_000422_000019_leftImg8bit_rF_3268,1977,2009,402,498,r,,berlin_000422_000019_gtFine_polygons.json
7,False,False,/data/crops/berlin_000422_000019_leftImg8bit_gF_3269,1249,1281,159,255,g,,berlin_000422_000019_gtFine_polygons.json
8,False,False,/data/crops/berlin_000422_000019_leftImg8bit_gF_3270,1542,1574,432,528,g,,berlin_000422_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000423_000019_leftImg8bit_rF_3271,1185,1217,404,500,r,,berlin_000423_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000426_000019_leftImg8bit_rF_3272,802,834,452,548,r,,berlin_000426_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000426_000019_leftImg8bit_rF_3273,730,762,455,551,r,,berlin_000426_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000426_000019_leftImg8bit_rF_3274,1089,1121,302,398,r,,berlin_000426_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000426_000019_leftImg8bit_rF_3275,1096,1128,416,512,r,,berlin_000426_000019_gtFine_polygons.json
4,False,False,/data/crops/berlin_000426_000019_leftImg8bit_rF_3276,1071,1103,332,428,r,,berlin_000426_000019_gtFine_polygons.json
5,False,False,/data/crops/berlin_000426_000019_leftImg8bit_rF_3277,1079,1111,416,512,r,,berlin_000426_000019_gtFine_polygons.json
6,False,False,/data/crops/berlin_000426_000019_leftImg8bit_gF_3278,552,584,435,531,g,,berlin_000426_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000427_000019_leftImg8bit_rF_3279,1509,1541,212,308,r,,berlin_000427_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000427_000019_leftImg8bit_gF_3280,1717,1749,246,342,g,,berlin_000427_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000427_000019_leftImg8bit_gF_3281,961,993,84,180,g,,berlin_000427_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000428_000019_leftImg8bit_rF_3282,958,990,422,518,r,,berlin_000428_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000428_000019_leftImg8bit_rF_3283,1137,1169,335,431,r,,berlin_000428_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000428_000019_leftImg8bit_rF_3284,862,894,347,443,r,,berlin_000428_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000429_000019_leftImg8bit_rF_3285,1222,1254,392,488,r,,berlin_000429_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000429_000019_leftImg8bit_gF_3286,1139,1171,276,372,g,,berlin_000429_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000429_000019_leftImg8bit_gF_3287,1443,1475,169,265,g,,berlin_000429_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000431_000019_leftImg8bit_rF_3288,1010,1042,294,390,r,,berlin_000431_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000431_000019_leftImg8bit_rF_3289,1217,1249,399,495,r,,berlin_000431_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000431_000019_leftImg8bit_rF_3290,995,1027,388,484,r,,berlin_000431_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000431_000019_leftImg8bit_rF_3291,183,215,441,537,r,,berlin_000431_000019_gtFine_polygons.json
4,False,False,/data/crops/berlin_000431_000019_leftImg8bit_rF_3292,1283,1315,347,443,r,,berlin_000431_000019_gtFine_polygons.json
5,False,False,/data/crops/berlin_000431_000019_leftImg8bit_rF_3293,1222,1254,292,388,r,,berlin_000431_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000432_000019_leftImg8bit_gF_3294,558,590,-62,34,g,,berlin_000432_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000432_000019_leftImg8bit_gF_3295,1472,1504,285,381,g,,berlin_000432_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000435_000019_leftImg8bit_rF_3296,632,664,-30,66,r,,berlin_000435_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000435_000019_leftImg8bit_rF_3297,1107,1139,222,318,r,,berlin_000435_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000435_000019_leftImg8bit_gF_3298,632,664,115,211,g,,berlin_000435_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000435_000019_leftImg8bit_gF_3299,686,718,31,127,g,,berlin_000435_000019_gtFine_polygons.json
4,False,False,/data/crops/berlin_000435_000019_leftImg8bit_gF_3300,621,653,119,215,g,,berlin_000435_000019_gtFine_polygons.json
5,False,False,/data/crops/berlin_000435_000019_leftImg8bit_gF_3301,685,717,166,262,g,,berlin_000435_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000436_000019_leftImg8bit_gF_3302,323,355,408,504,g,,berlin_000436_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000437_000019_leftImg8bit_rF_3303,1673,1705,471,567,r,,berlin_000437_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000437_000019_leftImg8bit_rF_3304,1682,1714,450,546,r,,berlin_000437_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000438_000019_leftImg8bit_rF_3305,921,953,460,556,r,,berlin_000438_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000438_000019_leftImg8bit_gF_3306,839,871,429,525,g,,berlin_000438_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000439_000019_leftImg8bit_rF_3307,1149,1181,256,352,r,,berlin_000439_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000439_000019_leftImg8bit_rF_3308,1125,1157,265,361,r,,berlin_000439_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000439_000019_leftImg8bit_gF_3309,917,949,373,469,g,,berlin_000439_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000439_000019_leftImg8bit_gF_3310,615,647,430,526,g,,berlin_000439_000019_gtFine_polygons.json
4,False,False,/data/crops/berlin_000439_000019_leftImg8bit_gF_3311,1240,1272,68,164,g,,berlin_000439_000019_gtFine_polygons.json
5,False,False,/data/crops/berlin_000439_000019_leftImg8bit_gF_3312,899,931,374,470,g,,berlin_000439_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000441_000019_leftImg8bit_gF_3313,1208,1240,288,384,g,,berlin_000441_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000441_000019_leftImg8bit_gF_3314,1007,1039,372,468,g,,berlin_000441_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000442_000019_leftImg8bit_rF_3315,713,745,411,507,r,,berlin_000442_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000442_000019_leftImg8bit_rF_3316,858,890,409,505,r,,berlin_000442_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000442_000019_leftImg8bit_rF_3317,745,777,411,507,r,,berlin_000442_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000442_000019_leftImg8bit_gF_3318,1493,1525,50,146,g,,berlin_000442_000019_gtFine_polygons.json
4,False,False,/data/crops/berlin_000442_000019_leftImg8bit_gF_3319,1552,1584,22,118,g,,berlin_000442_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000443_000019_leftImg8bit_gF_3320,1556,1588,25,121,g,,berlin_000443_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000443_000019_leftImg8bit_gF_3321,821,853,399,495,g,,berlin_000443_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000444_000019_leftImg8bit_rF_3322,1229,1261,370,466,r,,berlin_000444_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000444_000019_leftImg8bit_rF_3323,1229,1261,380,476,r,,berlin_000444_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000444_000019_leftImg8bit_gF_3324,1278,1310,366,462,g,,berlin_000444_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000445_000019_leftImg8bit_gF_3325,1743,1775,193,289,g,,berlin_000445_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000446_000019_leftImg8bit_rF_3326,794,826,438,534,r,,berlin_000446_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000446_000019_leftImg8bit_rF_3327,865,897,436,532,r,,berlin_000446_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000446_000019_leftImg8bit_gF_3328,-4,28,120,216,g,,berlin_000446_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000446_000019_leftImg8bit_gF_3329,204,236,-26,70,g,,berlin_000446_000019_gtFine_polygons.json
0,False,False,/data/crops/berlin_000447_000019_leftImg8bit_rF_3330,827,859,382,478,r,,berlin_000447_000019_gtFine_polygons.json
1,False,False,/data/crops/berlin_000447_000019_leftImg8bit_rF_3331,860,892,380,476,r,,berlin_000447_000019_gtFine_polygons.json
2,False,False,/data/crops/berlin_000447_000019_leftImg8bit_gF_3332,806,838,9,105,g,,berlin_000447_000019_gtFine_polygons.json
3,False,False,/data/crops/berlin_000447_000019_leftImg8bit_gF_3333,752,784,-56,40,g,,berlin_000447_000019_gtFine_polygons.json
